Eff Date,Course ID,Offer Nbr,Primary Component,Enrol Component,Final Exam,Sect Size,Contact,S+Templates Reqd,Component
01/01/2017,104366,1,LEC,,N,10,1,1,WRK
01/01/2017,104366,1,LEC,,N,10,4,1,PRA
01/01/2017,104366,1,LEC,,Y,10,1,2,LEC
01/01/2017,104367,1,LEC,,N,20,1,1,WRK
01/01/2017,104367,1,LEC,,N,20,4,1,PRA
01/01/2017,104367,1,LEC,,Y,20,1,2,LEC
01/01/2017,104368,1,LEC,,N,25,1,1,WRK
01/01/2017,104368,1,LEC,,N,25,4,1,PRA
01/01/2017,104368,1,LEC,,Y,70,1,4,LEC
01/01/2017,104369,1,LEC,,N,35,1,2,WRK
01/01/2017,104369,1,LEC,,Y,50,1,7,LEC
01/01/2017,104370,1,LEC,,N,30,1,1,WRK
01/01/2017,104370,1,LEC,,Y,20,1,4,LEC
01/01/2017,104371,1,LEC,,N,40,3,2,WRK
01/01/2017,104371,1,LEC,,Y,40,1,4,LEC
01/01/2017,104372,1,LEC,,N,28,1,1,WRK
01/01/2017,104372,1,LEC,,Y,28,1,3,LEC
01/01/2017,104373,1,LEC,,N,30,1,1,WRK
01/01/2017,104373,1,LEC,,Y,40,1,4,LEC
01/01/2017,104375,1,PRA,,N,5,5,2,PRA
01/01/2017,104377,1,LEC,,N,8,2,1,TUT
01/01/2017,104377,1,LEC,,N,70,4,4,PRA
01/01/2017,104377,1,LEC,,Y,70,1,4,LEC
01/01/2017,104378,1,LEC,,N,8,2,1,TUT
01/01/2017,104378,1,LEC,,N,70,4,4,PRA
01/01/2017,104378,1,LEC,,Y,70,1,4,LEC
01/01/2017,104379,1,LEC,,N,20,1,1,TUT
01/01/2017,104379,1,LEC,,N,30,4,11,PRA
01/01/2017,104379,1,LEC,,Y,60,1,3,LEC
01/01/2017,104381,1,LEC,,N,60,3,1,PRA
01/01/2017,104381,1,LEC,,Y,60,3,1,LEC
01/01/2017,104382,1,LEC,,N,50,1,1,TUT
01/01/2017,104382,1,LEC,,N,50,2,2,WRK
01/01/2017,104382,1,LEC,,N,50,3,2,PRA
01/01/2017,104382,1,LEC,,Y,50,1,3,LEC
01/01/2017,104383,1,THE,,N,100,0,1,THE
01/01/2017,104385,1,LEC,,N,40,2,1,TUT
01/01/2017,104385,1,LEC,,Y,40,2,1,LEC
01/01/2017,104386,1,LEC,,N,20,1,3,TUT
01/01/2017,104386,1,LEC,,N,60,2,3,LEC
01/01/2017,104388,1,IND,,Y,45,0,1,IND
01/01/2017,104389,1,IND,,Y,45,0,1,IND
01/01/2017,104390,1,IND,,Y,45,0,1,IND
01/01/2017,104391,1,LEC,,Y,40,8,4,LEC
01/01/2017,104392,1,LEC,,Y,85,2,2,LEC
01/01/2017,104393,1,LEC,,N,35,1,1,TUT
01/01/2017,104393,1,LEC,,N,50,3,1,SGD
01/01/2017,104393,1,LEC,,N,75,3,2,PRA
01/01/2017,104393,1,LEC,,Y,150,1,3,LEC
01/01/2017,104396,1,LEC,,Y,150,3,2,LEC
01/01/2017,104397,1,LEC,,N,80,2,2,PRA
01/01/2017,104397,1,LEC,,Y,160,1,2,LEC
01/01/2017,104398,1,LEC,,N,12,1,1,LAB
01/01/2017,104398,1,LEC,,Y,240,1,3,LEC
01/01/2017,104399,1,LEC,,N,60,2,1,PRA
01/01/2017,104399,1,LEC,,Y,250,1,2,LEC
01/01/2017,104400,1,TUT,,N,17,2,1,LAB
01/01/2017,104400,1,TUT,,N,150,2,1,PRA
01/01/2017,104400,1,TUT,,N,250,1,3,LEC
01/01/2017,104400,1,TUT,,Y,150,1,1,TUT
01/01/2017,104401,1,LEC,,N,180,1,1,TUT
01/01/2017,104401,1,LEC,,Y,180,2,2,LEC
01/01/2017,104402,1,LEC,,N,78,2,1,PRA
01/01/2017,104402,1,LEC,,N,80,2,1,WRK
01/01/2017,104402,1,LEC,,Y,300,1,4,LEC
01/01/2017,104402,2,LEC,,N,78,2,1,PRA
01/01/2017,104402,2,LEC,,N,80,2,1,WRK
01/01/2017,104402,2,LEC,,Y,300,1,4,LEC
01/01/2017,104404,1,WRK,,N,8,2,1,LAB
01/01/2017,104404,1,WRK,,N,78,2,1,PRA
01/01/2017,104404,1,WRK,,N,80,2,1,WRK
01/01/2017,104404,1,WRK,,Y,300,1,4,LEC
01/01/2017,104404,2,WRK,,N,8,2,1,LAB
01/01/2017,104404,2,WRK,,N,78,2,1,PRA
01/01/2017,104404,2,WRK,,N,80,2,1,WRK
01/01/2017,104404,2,WRK,,Y,300,1,4,LEC
01/01/2017,104405,1,LEC,,N,78,2,1,PRA
01/01/2017,104405,1,LEC,,N,80,2,1,WRK
01/01/2017,104405,1,LEC,,Y,300,1,4,LEC
01/01/2017,104405,2,LEC,,N,78,2,1,PRA
01/01/2017,104405,2,LEC,,N,80,2,1,WRK
01/01/2017,104405,2,LEC,,Y,300,1,4,LEC
01/01/2017,104406,1,LEC,,N,78,2,1,PRA
01/01/2017,104406,1,LEC,,N,80,2,1,WRK
01/01/2017,104406,1,LEC,,Y,300,1,4,LEC
01/01/2017,104406,2,LEC,,N,78,2,1,PRA
01/01/2017,104406,2,LEC,,N,80,2,1,WRK
01/01/2017,104406,2,LEC,,Y,300,1,4,LEC
01/01/2017,104407,1,LEC,,N,78,2,1,PRA
01/01/2017,104407,1,LEC,,N,80,2,1,WRK
01/01/2017,104407,1,LEC,,Y,300,1,4,LEC
01/01/2017,104407,2,LEC,,N,78,2,1,PRA
01/01/2017,104407,2,LEC,,N,80,2,1,WRK
01/01/2017,104407,2,LEC,,Y,300,1,4,LEC
01/01/2017,104408,1,TUT,,N,24,3,1,PRA
01/01/2017,104408,1,TUT,,N,32,3,1,WRK
01/01/2017,104408,1,TUT,,N,280,3,2,TUT
01/01/2017,104408,1,TUT,,Y,280,2,1,LEC
01/01/2017,104409,1,LEC,,N,20,1,1,TUT
01/01/2017,104409,1,LEC,,N,160,2,1,LEC
01/01/2017,104410,1,LEC,,N,20,3,2,PRA
01/01/2017,104410,1,LEC,,Y,250,2,2,LEC
01/01/2017,104412,1,LEC,,N,15,2,2,PRA
01/01/2017,104412,1,LEC,,Y,30,1,3,LEC
01/01/2017,104413,1,LEC,,N,8,3,2,PRA
01/01/2017,104413,1,LEC,,Y,80,2,2,LEC
01/01/2017,104414,1,LEC,,N,12,3,1,PRA
01/01/2017,104414,1,LEC,,Y,230,2,2,LEC
01/01/2017,104415,1,LEC,,N,12,1.5,1,PRA
01/01/2017,104415,1,LEC,,N,16,3,1,WRK
01/01/2017,104415,1,LEC,,Y,300,2,2,LEC
01/01/2017,104416,1,LEC,,N,20,1,1,TUT
01/01/2017,104416,1,LEC,,Y,180,2,1,LEC
01/01/2017,104417,1,LEC,,N,8,1.5,1,PRA
01/01/2017,104417,1,LEC,,Y,80,2,2,LEC
01/01/2017,104418,1,LEC,,Y,280,2,2,LEC
01/01/2017,104419,1,LEC,,N,20,2,1,PRA
01/01/2017,104419,1,LEC,,Y,50,2,1,LEC
01/01/2017,104420,1,LEC,LEC,N,22,1,1,TUT
01/01/2017,104420,1,LEC,LEC,N,140,1,2,LEC
01/01/2017,104422,1,LEC,LEC,N,22,1,1,TUT
01/01/2017,104422,1,LEC,LEC,N,80,1,2,LEC
01/01/2017,104425,1,LEC,,Y,30,2,2,LEC
01/01/2017,104429,1,LEC,,N,10,2.5,1,PRA
01/01/2017,104429,1,LEC,,Y,60,2,2,LEC
01/01/2017,104430,1,LEC,,N,10,2.5,1,PRA
01/01/2017,104430,1,LEC,,Y,10,2,2,LEC
01/01/2017,104433,1,LEC,,N,20,1,1,TUT
01/01/2017,104433,1,LEC,,Y,220,1,2,LEC
01/01/2017,104434,1,LEC,,Y,50,2,2,LEC
01/01/2017,104435,1,LEC,,N,60,2,1,PRA
01/01/2017,104435,1,LEC,,Y,60,2,2,LEC
01/01/2017,104436,1,LEC,LEC,N,22,1,1,TUT
01/01/2017,104436,1,LEC,LEC,Y,180,1,2,LEC
01/01/2017,104437,1,LEC,,N,40,2,1,COM
01/01/2017,104437,1,LEC,,N,40,2,1,PRA
01/01/2017,104437,1,LEC,,Y,90,2,2,LEC
01/01/2017,104439,1,LEC,,N,6,1.5,1,PRA
01/01/2017,104439,1,LEC,,Y,60,2,2,LEC
01/01/2017,104440,1,LEC,,N,17,1,1,TUT
01/01/2017,104440,1,LEC,,Y,0,2,1,LEC
01/01/2017,104441,1,LEC,,N,8,3,1,PRA
01/01/2017,104441,1,LEC,,N,30,2,1,WRK
01/01/2017,104441,1,LEC,,Y,50,2,2,LEC
01/01/2017,104442,1,LEC,,N,6,2.5,1,LAB
01/01/2017,104442,1,LEC,,N,50,2,2,PRA
01/01/2017,104442,1,LEC,,Y,100,2,3,LEC
01/01/2017,104443,1,LEC,,N,8,3,1,PRA
01/01/2017,104443,1,LEC,,Y,60,2,2,LEC
01/01/2017,104446,1,LEC,,N,60,2,1,PRA
01/01/2017,104446,1,LEC,,Y,140,2,2,LEC
01/01/2017,104447,1,LEC,,N,50,1,2,TUT
01/01/2017,104447,1,LEC,,N,50,2,1,COM
01/01/2017,104447,1,LEC,,Y,50,2,1,LEC
01/01/2017,104449,1,LEC,,N,60,2,1,TUT
01/01/2017,104449,1,LEC,,Y,60,2,1,LEC
01/01/2017,104450,1,LEC,,N,20,3,1,PRA
01/01/2017,104450,1,LEC,,Y,60,2,7,LEC
01/01/2017,104454,1,LEC,,N,40,2,1,PRA
01/01/2017,104454,1,LEC,,Y,120,2,1,LEC
01/01/2017,104455,1,LEC,,N,20,1,1,TUT
01/01/2017,104455,1,LEC,,N,125,1,2,LEC
01/01/2017,104457,1,LEC,,N,15,1.5,1,PRA
01/01/2017,104457,1,LEC,,N,30,2,1,COM
01/01/2017,104457,1,LEC,,Y,80,2,2,LEC
01/01/2017,104458,1,LEC,,N,80,2,1,TUT
01/01/2017,104458,1,LEC,,Y,80,2,1,LEC
01/01/2017,104461,1,LEC,,N,40,3,1,PRA
01/01/2017,104461,1,LEC,,Y,40,1,1,LEC
01/01/2017,104462,1,LEC,,Y,100,2,2,LEC
01/01/2017,104463,1,LEC,,N,15,2,1,TUT
01/01/2017,104463,1,LEC,,Y,15,2,1,LEC
01/01/2017,104464,1,LEC,,Y,50,8,3,LEC
01/01/2017,104476,1,THE,,N,100,0,1,THE
01/01/2017,104482,1,LEC,,N,18,3,1,PRA
01/01/2017,104482,1,LEC,,Y,18,2,1,LEC
01/01/2017,104515,1,LAB,,N,60,2,2,TUT
01/01/2017,104515,1,LAB,,Y,60,1,1,LAB
01/01/2017,104516,1,LAB,,N,15,3,2,TUT
01/01/2017,104516,1,LAB,,Y,45,1,1,LAB
01/01/2017,104517,1,LAB,,N,15,1,1,TUT
01/01/2017,104517,1,LAB,,N,15,1,1,WRK
01/01/2017,104517,1,LAB,,Y,35,1,1,LAB
01/01/2017,104518,1,LAB,,N,15,1,1,TUT
01/01/2017,104518,1,LAB,,N,15,1,1,WRK
01/01/2017,104518,1,LAB,,Y,30,1,1,LAB
01/01/2017,104519,1,LAB,,N,15,1,1,TUT
01/01/2017,104519,1,LAB,,N,15,1,1,WRK
01/01/2017,104519,1,LAB,,Y,21,1,1,LAB
01/01/2017,104520,1,LAB,,N,15,1,1,TUT
01/01/2017,104520,1,LAB,,N,15,1,1,WRK
01/01/2017,104520,1,LAB,,Y,25,1,1,LAB
01/01/2017,104521,1,LAB,,N,25,2,1,SEM
01/01/2017,104521,1,LAB,,Y,25,1,1,LAB
01/01/2017,104522,1,SEM,,N,25,2,1,SEM
01/01/2017,104522,1,SEM,,Y,25,1,1,LAB
01/01/2017,104523,1,LEC,,N,20,2,1,SEM
01/01/2017,104523,1,LEC,,Y,20,1,1,LEC
01/01/2017,104524,1,LEC,,N,20,2,1,SEM
01/01/2017,104524,1,LEC,,Y,20,1,1,LEC
01/01/2017,104525,1,SEM,,N,20,1,1,LEC
01/01/2017,104525,1,SEM,,Y,20,2,1,SEM
01/01/2017,104526,1,LEC,,N,15,1,1,LEC
01/01/2017,104526,1,LEC,,N,15,2,1,SEM
01/01/2017,104527,1,SEM,,N,15,2,1,SEM
01/01/2017,104527,1,SEM,,Y,15,1,1,LEC
01/01/2017,104528,1,LEC,,N,15,2,1,SEM
01/01/2017,104528,1,LEC,,Y,15,1,1,LEC
01/01/2017,104529,1,LEC,,N,15,2,1,SEM
01/01/2017,104529,1,LEC,,Y,15,1,1,LEC
01/01/2017,104530,1,LEC,,N,15,1,1,LEC
01/01/2017,104530,1,LEC,,N,15,2,1,SEM
01/01/2017,104531,1,LEC,,N,80,3,1,PRA
01/01/2017,104531,1,LEC,,Y,80,1,3,LEC
01/01/2017,104533,1,WRK,,N,15,1,1,TUT
01/01/2017,104533,1,WRK,,N,30,2,1,WRK
01/01/2017,104534,1,WRK,,N,15,1,1,TUT
01/01/2017,104534,1,WRK,,N,25,2,2,WRK
01/01/2017,104535,1,WRK,,N,15,1,1,TUT
01/01/2017,104535,1,WRK,,N,50,2,1,WRK
01/01/2017,104536,1,WRK,,N,15,1,1,TUT
01/01/2017,104536,1,WRK,,N,50,2,1,WRK
01/01/2017,104537,1,WRK,,N,15,1,1,TUT
01/01/2017,104537,1,WRK,,N,20,2,1,WRK
01/01/2017,104538,1,WRK,,N,15,1,1,TUT
01/01/2017,104538,1,WRK,,N,20,2,1,WRK
01/01/2017,104539,1,WRK,,N,1,1,1,TUT
01/01/2017,104539,1,WRK,,Y,20,2,1,WRK
01/01/2017,104540,1,WRK,,N,1,1,1,TUT
01/01/2017,104540,1,WRK,,Y,20,2,1,WRK
01/01/2017,104541,1,LEC,,N,20,1,1,LEC
01/01/2017,104541,1,LEC,,N,20,2,1,SEM
01/01/2017,104542,1,LEC,,N,15,1,1,LEC
01/01/2017,104542,1,LEC,,N,15,2,1,SEM
01/01/2017,104543,1,LEC,,N,15,1,1,LEC
01/01/2017,104543,1,LEC,,N,15,2,1,SEM
01/01/2017,104544,1,LEC,,N,15,1,1,LEC
01/01/2017,104544,1,LEC,,N,15,2,1,SEM
01/01/2017,104547,1,LEC,LEC,N,15,1,1,TUT
01/01/2017,104547,1,LEC,LEC,Y,60,1,2,LEC
01/01/2017,104549,1,LEC,LEC,N,20,1,1,TUT
01/01/2017,104549,1,LEC,LEC,N,80,2,1,LEC
01/01/2017,104550,1,LEC,LEC,N,20,1,1,TUT
01/01/2017,104550,1,LEC,LEC,N,70,2,1,LEC
01/01/2017,104551,1,WRK,WRK,N,40,2,3,WRK
01/01/2017,104551,1,WRK,WRK,N,40,4,3,LEC
01/01/2017,104552,1,LEC,,N,20,1,1,TUT
01/01/2017,104552,1,LEC,,Y,40,1,2,LEC
01/01/2017,104556,1,WRK,,N,100,3,1,WRK
01/01/2017,104557,1,LEC,LEC,N,17,1,1,TUT
01/01/2017,104557,1,LEC,LEC,Y,100,2,1,LEC
01/01/2017,104558,1,WRK,,N,100,3,1,WRK
01/01/2017,104561,1,WRK,,N,80,3,1,WRK
01/01/2017,104566,1,TUT,TUT,N,25,1,1,SGD
01/01/2017,104566,1,TUT,TUT,N,260,4,1,PLA
01/01/2017,104566,1,TUT,TUT,Y,25,1,1,TUT
01/01/2017,104566,1,TUT,TUT,Y,220,2,1,LEC
01/01/2017,104568,1,WRK,,N,90,3,1,WRK
01/01/2017,104569,1,LEC,LEC,N,15,1,1,TUT
01/01/2017,104569,1,LEC,LEC,N,25,1,2,LEC
01/01/2017,104571,1,LEC,,N,110,1,1,WRK
01/01/2017,104571,1,LEC,,N,120,1,2,LEC
01/01/2017,104574,1,WRK,,Y,80,3,1,WRK
01/01/2017,104579,1,LEC,LEC,N,15,1,1,TUT
01/01/2017,104579,1,LEC,LEC,N,30,1,2,LEC
01/01/2017,104581,1,PLA,,N,190,4,3,SEM
01/01/2017,104581,1,PLA,,N,190,6,1,PLA
01/01/2017,104583,1,TUT,,N,30,1,1,SGD
01/01/2017,104583,1,TUT,,Y,30,1,1,TUT
01/01/2017,104583,1,TUT,,Y,280,1,1,LEC
01/01/2017,104586,1,LEC,LEC,N,30,2,1,SEM
01/01/2017,104586,1,LEC,LEC,N,200,1,1,LEC
01/01/2017,104589,1,LEC,LEC,N,30,2,1,WRK
01/01/2017,104589,1,LEC,LEC,N,165,1,1,LEC
01/01/2017,104592,1,LEC,,N,35,2,1,SGD
01/01/2017,104592,1,LEC,,N,180,1,1,LEC
01/01/2017,104593,1,LEC,LEC,N,120,2,1,LEC
01/01/2017,104593,1,LEC,LEC,N,120,4,4,SEM
01/01/2017,104596,1,LEC,LEC,N,32,2,1,SEM
01/01/2017,104596,1,LEC,LEC,Y,200,1,1,LEC
01/01/2017,104597,1,LEC,LEC,N,32,2,1,WRK
01/01/2017,104597,1,LEC,LEC,N,110,1,1,LEC
01/01/2017,104677,1,LEC,LEC,N,22,1,1,TUT
01/01/2017,104677,1,LEC,LEC,N,90,2,1,LEC
01/01/2017,104679,1,LEC,LEC,N,22,2,1,WRK
01/01/2017,104679,1,LEC,LEC,N,60,1,1,LEC
01/01/2017,104686,1,LEC,LEC,N,40,2,1,WRK
01/01/2017,104686,1,LEC,LEC,N,100,1,1,LEC
01/01/2017,104691,1,LEC,,N,25,2,1,TUT
01/01/2017,104691,1,LEC,,Y,70,2,1,LEC
01/01/2017,104692,1,LEC,,N,30,2,1,TUT
01/01/2017,104692,1,LEC,,Y,60,2,1,LEC
01/01/2017,104698,1,SEM,,N,30,2,1,SEM
01/01/2017,104698,2,SEM,,N,30,2,1,SEM
01/01/2017,104698,3,SEM,,N,30,2,1,SEM
01/01/2017,104699,1,LEC,,N,20,8,2,LEC
01/01/2017,104700,1,SEM,,N,20,2,1,SEM
01/01/2017,104700,2,SEM,,N,20,2,1,SEM
01/01/2017,104702,1,LEC,,N,33,1,2,TUT
01/01/2017,104702,1,LEC,,N,33,2,2,LEC
01/01/2017,104702,2,LEC,,N,33,1,2,TUT
01/01/2017,104702,2,LEC,,N,33,2,2,LEC
01/01/2017,104703,1,LEC,LEC,N,15,1,1,TUT
01/01/2017,104703,1,LEC,LEC,N,60,2,1,PRA
01/01/2017,104703,1,LEC,LEC,Y,60,1,3,LEC
01/01/2017,104705,1,LEC,LEC,N,35,1,1,TUT
01/01/2017,104705,1,LEC,LEC,Y,240,2,1,LEC
01/01/2017,104706,1,WRK,WRK,Y,30,3,1,WRK
01/01/2017,104707,1,LEC,LEC,N,25,1,1,TUT
01/01/2017,104707,1,LEC,LEC,Y,200,2,1,LEC
01/01/2017,104708,1,WRK,WRK,Y,40,3,1,WRK
01/01/2017,104710,1,LEC,,N,50,2,1,TUT
01/01/2017,104710,1,LEC,,Y,130,2,1,LEC
01/01/2017,104711,1,LEC,,N,40,2,1,TUT
01/01/2017,104711,1,LEC,,Y,120,2,1,LEC
01/01/2017,104713,1,SEM,,N,30,1,2,TUT
01/01/2017,104713,1,SEM,,N,30,2,2,SEM
01/01/2017,104713,2,SEM,,N,30,1,2,TUT
01/01/2017,104713,2,SEM,,N,30,2,2,SEM
01/01/2017,104714,1,LEC,LEC,N,40,2,1,SEM
01/01/2017,104714,1,LEC,LEC,Y,80,2,1,LEC
01/01/2017,104715,1,LEC,LEC,N,20,1,1,TUT
01/01/2017,104715,1,LEC,LEC,Y,40,1,2,LEC
01/01/2017,104717,1,FLD,FLD,N,25,0,1,FLD
01/01/2017,104720,1,LEC,LEC,N,20,1,1,TUT
01/01/2017,104720,1,LEC,LEC,Y,80,1,2,LEC
01/01/2017,104721,1,SEM,,N,60,2,1,LEC
01/01/2017,104721,1,SEM,,Y,60,2,1,SEM
01/01/2017,104722,1,LEC,LEC,N,50,1,1,LEC
01/01/2017,104722,1,LEC,LEC,N,50,2,1,SEM
01/01/2017,104739,1,SEM,,N,20,2,1,SEM
01/01/2017,104739,2,SEM,,N,20,2,1,SEM
01/01/2017,104743,1,LEC,,N,20,1,1,TUT
01/01/2017,104743,1,LEC,,N,20,2,1,LEC
01/01/2017,104743,2,LEC,,N,20,1,1,TUT
01/01/2017,104743,2,LEC,,N,20,2,1,LEC
01/01/2017,104745,1,LEC,,N,52,1,1,TUT
01/01/2017,104745,1,LEC,,N,52,2,1,LEC
01/01/2017,104745,2,LEC,,N,52,1,1,TUT
01/01/2017,104745,2,LEC,,N,52,2,1,LEC
01/01/2017,104759,1,LEC,LEC,N,40,2,1,SEM
01/01/2017,104759,1,LEC,LEC,Y,220,1,1,LEC
01/01/2017,104760,1,LEC,LEC,N,40,2,1,SEM
01/01/2017,104760,1,LEC,LEC,Y,200,1,1,LEC
01/01/2017,104764,1,UNS,UNS,N,0,0,1,UNS
01/01/2017,104775,1,LEC,,N,30,1,1,TUT
01/01/2017,104775,1,LEC,,Y,30,2,1,LEC
01/01/2017,104777,1,LEC,,N,25,1,1,TUT
01/01/2017,104777,1,LEC,,Y,25,2,1,LEC
01/01/2017,104778,1,LEC,,N,25,1,1,TUT
01/01/2017,104778,1,LEC,,Y,25,2,1,LEC
01/01/2017,104780,1,LEC,LEC,N,20,2,1,SEM
01/01/2017,104780,1,LEC,LEC,Y,60,1,1,LEC
01/01/2017,104786,1,LEC,LEC,N,30,1,1,TUT
01/01/2017,104786,1,LEC,LEC,Y,150,1,2,LEC
01/01/2017,104788,1,LEC,LEC,N,20,2,1,SEM
01/01/2017,104788,1,LEC,LEC,Y,120,1,1,LEC
01/01/2017,104789,1,LEC,LEC,N,25,2,1,SEM
01/01/2017,104789,1,LEC,LEC,Y,100,2,1,LEC
01/01/2017,104790,1,LEC,LEC,N,30,2,1,SEM
01/01/2017,104790,1,LEC,LEC,Y,100,1,1,LEC
01/01/2017,104791,1,LEC,,N,30,2,1,SEM
01/01/2017,104791,1,LEC,,N,150,1,1,LEC
01/01/2017,104794,1,WRK,WRK,Y,75,2,1,WRK
01/01/2017,104796,1,LEC,,N,15,2,1,TUT
01/01/2017,104796,1,LEC,,N,120,2,1,LEC
01/01/2017,104799,1,LEC,LEC,N,15,2,1,TUT
01/01/2017,104799,1,LEC,LEC,N,120,1,1,SEM
01/01/2017,104799,1,LEC,LEC,N,120,2,1,LEC
01/01/2017,104800,1,TPR,,N,120,1,1,TPR
01/01/2017,104800,1,TPR,,N,120,3,1,LEC
01/01/2017,104801,1,TPR,TPR,N,30,6,5,LEC
01/01/2017,104801,1,TPR,TPR,N,120,3,1,TPR
01/01/2017,104802,1,LEC,,N,15,2,1,TUT
01/01/2017,104802,1,LEC,,N,130,2,1,LEC
01/01/2017,104803,1,LEC,,N,15,1,1,TUT
01/01/2017,104803,1,LEC,,N,130,1,1,SEM
01/01/2017,104803,1,LEC,,N,130,2,1,LEC
01/01/2017,104815,1,TPR,,N,130,1,1,TPR
01/01/2017,104815,1,TPR,,N,130,3,1,LEC
01/01/2017,104816,1,TPR,TPR,N,130,3,1,LEC
01/01/2017,104816,1,TPR,TPR,N,130,3,1,TPR
01/01/2017,104817,1,LEC,,N,20,1,2,TUT
01/01/2017,104817,1,LEC,,N,60,1,1,LEC
01/01/2017,104818,1,LEC,,N,20,1,2,TUT
01/01/2017,104818,1,LEC,,N,40,1,1,LEC
01/01/2017,104819,1,LEC,,N,20,1,1,TUT
01/01/2017,104819,1,LEC,,N,35,2,1,LEC
01/01/2017,104820,1,LEC,LEC,N,15,1,1,TUT
01/01/2017,104820,1,LEC,LEC,N,30,2,1,LEC
01/01/2017,104821,1,LEC,LEC,N,25,2,1,SEM
01/01/2017,104821,1,LEC,LEC,N,100,1,1,LEC
01/01/2017,104824,1,LEC,LEC,N,35,8,2,LEC
01/01/2017,104824,3,LEC,LEC,N,35,8,2,LEC
01/01/2017,104826,1,LEC,,N,30,8,2,LEC
01/01/2017,104826,3,LEC,,N,30,8,2,LEC
01/01/2017,104829,1,LEC,,N,20,2,1,TUT
01/01/2017,104829,1,LEC,,N,150,1,1,LEC
01/01/2017,104830,1,LEC,,N,10,1,1,TUT
01/01/2017,104830,1,LEC,,Y,10,1,3,LEC
01/01/2017,104831,1,LEC,,N,25,1,1,TUT
01/01/2017,104831,1,LEC,,Y,90,1,3,LEC
01/01/2017,104832,1,LEC,,N,10,1,1,TUT
01/01/2017,104832,1,LEC,,Y,10,1,3,LEC
01/01/2017,104833,1,LEC,,N,27,1,1,TUT
01/01/2017,104833,1,LEC,,Y,140,1,3,LEC
01/01/2017,104834,1,LEC,,N,25,1,1,TUT
01/01/2017,104834,1,LEC,,Y,85,1,3,LEC
01/01/2017,104835,1,LEC,,N,10,1,1,TUT
01/01/2017,104835,1,LEC,,Y,10,1,3,LEC
01/01/2017,104836,1,LEC,,N,10,1,1,SGD
01/01/2017,104836,1,LEC,,N,10,1,1,TUT
01/01/2017,104836,1,LEC,,Y,10,1,3,LEC
01/01/2017,104837,1,LEC,,N,28,1,1,TUT
01/01/2017,104837,1,LEC,,N,60,1,1,SGD
01/01/2017,104837,1,LEC,,Y,100,1,3,LEC
01/01/2017,104838,1,LEC,,N,25,1,1,TUT
01/01/2017,104838,1,LEC,,N,30,2,1,COM
01/01/2017,104838,1,LEC,,Y,200,1,2,LEC
01/01/2017,104839,1,LEC,,N,10,1,1,COM
01/01/2017,104839,1,LEC,,N,10,1,1,TUT
01/01/2017,104839,1,LEC,,Y,10,1,2,LEC
01/01/2017,104840,1,LEC,,N,30,2,3,TUT
01/01/2017,104840,1,LEC,,N,100,2,3,LEC
01/01/2017,104841,1,LEC,,N,30,1,1,PRA
01/01/2017,104841,1,LEC,,N,30,1,1,TUT
01/01/2017,104841,1,LEC,,Y,60,1,2,LEC
01/01/2017,104842,1,LEC,,N,25,1,1,TUT
01/01/2017,104842,1,LEC,,Y,60,1,3,LEC
01/01/2017,104843,1,LEC,,N,30,1,1,PRA
01/01/2017,104843,1,LEC,,N,30,1,2,TUT
01/01/2017,104843,1,LEC,,Y,30,1,3,LEC
01/01/2017,104844,1,LEC,,N,30,1,1,TUT
01/01/2017,104844,1,LEC,,Y,500,1,3,LEC
01/01/2017,104845,1,LEC,,N,20,1,1,TUT
01/01/2017,104845,1,LEC,,Y,460,1,3,LEC
01/01/2017,104847,1,LEC,,N,25,1,1,TUT
01/01/2017,104847,1,LEC,,N,25,2,1,LEC
01/01/2017,104847,2,LEC,LEC,N,25,1,1,TUT
01/01/2017,104847,2,LEC,LEC,N,25,2,1,LEC
01/01/2017,104849,1,SEM,,N,15,2,1,SEM
01/01/2017,104852,1,LEC,,N,30,1,1,TUT
01/01/2017,104852,1,LEC,,Y,170,1,2,LEC
01/01/2017,104852,2,LEC,LEC,N,30,1,1,TUT
01/01/2017,104852,2,LEC,LEC,Y,170,1,2,LEC
01/01/2017,104853,1,LEC,,N,20,1,1,TUT
01/01/2017,104853,1,LEC,,Y,20,2,1,LEC
01/01/2017,104854,1,LEC,,N,60,1,2,TUT
01/01/2017,104854,1,LEC,,N,60,4,1,LAB
01/01/2017,104854,1,LEC,,Y,60,2,1,LEC
01/01/2017,104855,1,LEC,,N,50,1,1,TUT
01/01/2017,104855,1,LEC,,N,50,2,1,PRA
01/01/2017,104855,1,LEC,,Y,50,1,2,LEC
01/01/2017,104856,1,LEC,,N,75,1,1,PRA
01/01/2017,104856,1,LEC,,N,75,1,2,TUT
01/01/2017,104856,1,LEC,,Y,75,1,2,LEC
01/01/2017,104857,1,LEC,,N,50,1,1,PRA
01/01/2017,104857,1,LEC,,N,50,1,1,TUT
01/01/2017,104857,1,LEC,,Y,50,1,2,LEC
01/01/2017,104860,1,LEC,,N,85,1,1,PRA
01/01/2017,104860,1,LEC,,N,85,2,1,LAB
01/01/2017,104860,1,LEC,,Y,85,1,3,LEC
01/01/2017,104861,1,LEC,,N,48,1,1,PRA
01/01/2017,104861,1,LEC,,N,48,1,1,TUT
01/01/2017,104861,1,LEC,,Y,48,1,1,LEC
01/01/2017,104862,1,LEC,,Y,70,2,2,LEC
